Id,Label,InDegree,OutDegree
317994324,2,1,0
38813571,unknown,1,1
240344121,2,0,1
68466354,unknown,1,0
150494322,unknown,0,1
240344124,2,0,1
357606960,unknown,0,1
39185829,unknown,0,1
119568019,2,0,1
130998470,unknown,1,1
224978470,unknown,1,1
156328432,2,81,0
68466346,unknown,1,0
16245122,unknown,1,0
326213874,unknown,1,2
38813577,unknown,1,1
330445881,2,4,2
157712065,unknown,0,3
363658879,unknown,1,1
103816159,unknown,1,1
20806126,unknown,1,0
218584420,unknown,2,0
71457742,unknown,1,1
209866541,2,1,0
245752575,unknown,1,1
312493564,unknown,1,1
70454028,2,1,1
70454023,2,1,1
70454020,2,1,1
105873377,unknown,1,1
378091477,unknown,0,1
209866533,2,1,1
54614750,unknown,1,1
70454035,2,1,1
143435,unknown,0,5
131212806,2,0,2
312493551,unknown,2,1
362879423,unknown,1,2
248893819,unknown,0,1
17932483,unknown,1,3
94855285,unknown,1,1
355205029,unknown,1,0
68466310,unknown,1,0
70782768,unknown,0,2
155810896,2,0,1
230622715,2,1,1
29529199,unknown,0,1
390236519,unknown,0,2
9389913,2,1,1
105873398,unknown,1,3
210206746,unknown,1,1
390236503,unknown,1,1
94855278,2,2,1
94855279,unknown,1,1
23445965,unknown,1,1
68466304,2,0,2
70454015,2,1,1
9389902,2,0,1
181991817,2,0,1
99108801,unknown,0,1
390236411,2,0,2
399682848,unknown,1,1
339101888,unknown,1,1
288388418,unknown,1,1
29436855,unknown,1,1
52173021,unknown,1,0
256676829,unknown,1,1
35529837,unknown,1,0
69730262,unknown,1,1
69730267,unknown,1,2
390236403,2,2,1
52173030,unknown,1,0
386084687,unknown,1,2
16113441,unknown,1,1
314566746,2,2,0
288741004,2,17,0
43494635,unknown,3,2
399682849,unknown,0,1
339101889,unknown,0,1
43494636,unknown,0,1
230465231,2,0,2
372878174,unknown,1,2
255187534,unknown,1,0
207004444,unknown,1,0
155628334,unknown,1,1
94395945,unknown,1,1
42990154,unknown,1,1
73382850,2,1,1
42990148,unknown,1,1
339076103,unknown,0,2
43494643,2,3,0
339732777,2,2,1
339732775,unknown,0,1
43494647,unknown,1,3
272648523,unknown,0,1
272648528,unknown,1,1
339732779,unknown,1,1
386084692,unknown,1,1
97850019,unknown,0,1
155628323,unknown,1,1
140772826,unknown,0,2
339732780,unknown,0,1
55300089,1,1,1
372878170,unknown,1,2
73382841,unknown,1,0
155653347,2,1,0
272648534,unknown,1,1
372878115,unknown,1,0
99475502,unknown,1,1
113024405,unknown,1,1
42990174,unknown,1,1
46175320,unknown,1,0
196793110,2,2,1
248893680,unknown,0,1
70047667,unknown,0,2
45854338,unknown,0,1
191424488,unknown,1,0
373079035,unknown,1,1
42990162,unknown,1,1
230490256,unknown,1,1
268785780,unknown,1,1
268785782,unknown,1,1
70047652,unknown,0,2
179215023,unknown,1,1
191424490,unknown,3,1
70757667,unknown,0,1
208992291,unknown,0,1
29147629,unknown,1,0
94659955,unknown,1,1
224215676,unknown,1,1
355112755,2,0,2
245503083,2,0,1
224215671,unknown,1,2
245503085,unknown,2,1
15295503,unknown,0,1
54824782,2,0,1
29147628,2,0,2
152514806,unknown,1,1
29147625,unknown,1,1
208992280,unknown,0,2
224215665,unknown,1,1
224215662,unknown,1,2
208992287,unknown,1,0
95345279,2,1,0
101179478,unknown,0,1
92784692,unknown,0,1
15295510,unknown,1,1
402949244,unknown,1,1
29147635,unknown,1,0
102998483,unknown,0,1
19229507,unknown,1,0
390236498,unknown,0,2
234859915,unknown,2,1
245727726,unknown,1,1
245727721,unknown,1,1
373079003,unknown,1,0
174791184,unknown,1,0
47139239,unknown,1,1
203780885,unknown,1,0
29147618,unknown,1,2
3359492,unknown,1,0
175755078,unknown,4,0
201013311,unknown,1,0
224215683,unknown,1,1
5837969,unknown,0,1
29147615,unknown,1,0
175755083,unknown,0,1
51972191,unknown,0,1
339101822,unknown,1,2
223882547,unknown,0,1
209577202,unknown,1,1
151209138,unknown,1,2
174791165,2,0,1
175755090,unknown,1,1
339101819,unknown,1,0
200577299,unknown,0,2
206040055,unknown,0,1
78712289,unknown,1,1
339101833,unknown,1,2
163803799,2,1,1
163803798,2,2,0
223882539,2,0,5
87905851,2,1,1
20542152,unknown,2,0
47860037,unknown,1,1
107472375,unknown,1,1
174791172,2,0,2
339101829,2,1,1
174791173,unknown,1,0
174791174,2,0,2
55721012,2,0,1
339101840,unknown,1,2
141223547,2,1,0
26993403,2,0,2
393377560,2,1,0
339101843,unknown,3,1
4163521,unknown,1,14
155628312,unknown,1,2
1443660,unknown,1,1
155628318,unknown,1,1
155628316,unknown,1,2
310989343,2,1,0
29422241,unknown,1,8
310989344,unknown,1,1
339101836,unknown,1,1
47296093,unknown,1,1
339101839,unknown,0,2
12984698,unknown,1,0
38182292,2,1,1
372878184,unknown,0,1
155628302,unknown,1,1
55735705,unknown,0,5
59287789,2,7,0
155628300,unknown,1,1
99632862,2,1,0
378052036,unknown,1,1
155628308,unknown,2,1
17158862,unknown,14,0
224240691,unknown,0,2
22916415,2,8,1
73029322,unknown,1,1
268942881,unknown,0,1
204443873,2,1,0
99318928,unknown,0,1
29436878,unknown,1,1
378066641,unknown,0,2
84727203,2,0,1
39724792,unknown,1,0
272648565,unknown,1,1
58046958,2,1,1
73029330,unknown,1,1
225877497,1,1,0
225324618,2,1,0
73029338,2,1,1
234859903,unknown,1,0
234859906,unknown,1,0
339101876,2,1,2
357132856,unknown,1,0
29436864,unknown,1,2
209156181,unknown,1,2
42583560,unknown,0,1
1443653,unknown,0,2
272648571,unknown,1,1
316452455,unknown,1,1
1443657,unknown,1,3
86338273,unknown,1,1
191556296,unknown,1,1
9639302,unknown,1,1
191581256,unknown,1,1
16060143,2,1,1
94645299,unknown,0,1
179097025,unknown,1,1
56278490,unknown,1,1
12984651,2,1,0
269446154,unknown,1,1
14003172,unknown,1,1
155810949,2,0,2
37415464,unknown,1,1
190920007,unknown,1,1
240790111,unknown,0,1
362904939,unknown,1,1
115176241,unknown,1,2
316452477,2,1,0
234253739,unknown,0,2
86730428,2,1,2
56278480,2,2,1
56278484,unknown,1,1
230333498,unknown,1,2
12984661,unknown,1,0
25950726,unknown,1,1
156011503,unknown,1,1
244317304,unknown,0,1
23431274,2,0,2
12984668,unknown,1,0
190934660,unknown,1,1
68780528,2,1,0
99133789,unknown,0,1
99133786,unknown,1,2
25950721,unknown,1,0
23010586,unknown,0,1
43362882,unknown,1,0
160468079,unknown,0,2
175466148,unknown,0,1
12984675,unknown,2,0
200470103,2,1,1
335301380,unknown,1,1
200470106,unknown,1,1
86730456,2,1,2
73029384,unknown,0,1
73029388,unknown,1,1
175466141,unknown,1,2
175466144,unknown,1,1
12984683,2,1,0
175466137,unknown,1,2
350217772,unknown,1,1
155810916,2,0,1
225877510,2,1,0
391357490,unknown,1,0
225060388,2,2,1
225877514,2,1,0
68466257,unknown,1,2
155810911,unknown,1,1
240790144,2,3,0
70889438,unknown,1,1
68466262,unknown,1,0
84727261,unknown,1,0
218124052,unknown,0,1
73029399,unknown,1,1
363658703,unknown,1,1
218124055,unknown,1,1
70889436,unknown,1,1
363658707,unknown,1,1
155810907,unknown,1,1
294518684,2,1,0
218584372,unknown,1,0
390393525,unknown,0,1
225877508,2,2,0
97996461,unknown,1,0
191791300,unknown,1,0
68466250,unknown,1,2
218124068,unknown,1,1
92206745,unknown,1,0
310147165,2,60,0
68466254,unknown,1,0
218124063,unknown,1,0
218124060,2,1,1
70889441,unknown,1,1
70889445,unknown,1,1
183288709,2,1,1
12984620,2,1,0
234253750,unknown,1,1
234253754,unknown,1,1
234253757,unknown,1,2
68466283,unknown,0,1
225324693,unknown,1,0
378605216,2,1,0
218124036,unknown,1,2
8807616,unknown,0,2
339101910,unknown,1,1
71771911,2,1,1
68466269,unknown,1,0
68466267,2,0,2
102577424,unknown,1,1
240790136,unknown,1,1
218124048,unknown,1,2
339101908,unknown,0,2
340310171,unknown,0,1
84727273,unknown,0,2
84727271,unknown,1,0
363658714,unknown,1,1
235374880,unknown,1,0
56460695,unknown,5,0
70782670,2,0,1
84370749,unknown,0,1
73093992,2,1,2
70429143,unknown,1,1
151640953,unknown,1,1
52751304,unknown,1,1
363237690,unknown,1,1
94855379,2,2,0
191556228,unknown,1,0
68466203,unknown,1,2
68466200,unknown,1,0
68466201,2,0,2
94855377,unknown,1,1
70429131,unknown,1,1
210074204,unknown,1,1
70429137,unknown,1,1
339076095,unknown,1,0
117693000,2,0,1
173552969,unknown,1,0
109097911,unknown,2,0
390511157,unknown,15,1
30171152,unknown,0,1
158373311,1,0,1
295953618,unknown,1,1
210231831,unknown,1,1
339076064,unknown,1,1
70429167,unknown,1,1
97390680,2,1,0
218124074,unknown,1,1
165837095,unknown,0,1
300173531,unknown,2,0
218124072,unknown,1,1
165837099,unknown,1,1
126793952,2,0,3
210231843,unknown,5,0
210231844,unknown,6,0
66039758,unknown,1,0
192124490,unknown,1,1
362879591,unknown,1,1
225035379,unknown,0,1
362879595,unknown,1,1
70429155,unknown,1,1
87616455,2,1,2
28183629,2,1,1
70047677,unknown,2,3
386084745,unknown,1,1
270352131,unknown,1,0
218124085,unknown,1,2
218124082,unknown,1,1
279207366,unknown,0,2
218124088,unknown,1,1
339076071,unknown,1,1
230465203,2,0,1
121306533,unknown,1,2
158373337,1,0,1
68780585,unknown,1,0
200470118,unknown,1,1
106705645,unknown,1,1
28183653,2,0,1
362879563,unknown,1,1
200470112,unknown,0,1
301532363,unknown,1,0
13395226,unknown,1,1
174345059,unknown,1,0
50405410,unknown,1,0
279207373,unknown,1,1
156328349,unknown,0,1
279207376,unknown,1,3
155653360,unknown,0,1
200470127,2,1,1
121306524,unknown,0,2
190909626,unknown,1,1
368738456,2,1,1
190909631,unknown,1,1
86730468,2,1,1
97390676,2,1,0
339076058,unknown,0,1
13395219,unknown,1,1
38157241,unknown,1,1
91873613,unknown,0,1
230465227,2,2,2
24816674,unknown,1,0
86730480,2,1,0
200470139,unknown,1,1
39881509,unknown,1,1
70782655,unknown,0,1
208992209,unknown,0,2
13395247,unknown,1,1
279207391,unknown,1,1
16798077,2,1,0
13395243,unknown,1,1
200470146,unknown,1,1
164910122,unknown,0,1
230465219,2,2,2
70033081,unknown,1,1
94855394,unknown,1,1
70033080,unknown,1,1
70429198,unknown,0,1
212422374,unknown,2,1
301532359,unknown,1,0
94855390,unknown,1,1
200484774,2,0,1
230465210,2,1,1
13395233,unknown,1,1
339101521,unknown,1,1
372878278,2,1,0
182402999,unknown,1,1
299099062,unknown,1,0
339101522,unknown,1,1
243788780,unknown,2,2
243788786,unknown,1,2
68466611,unknown,1,1
98604431,2,2,0
372878280,2,2,2
37258295,unknown,2,0
92481196,2,1,1
339101518,unknown,1,2
42965297,unknown,1,1
124579723,unknown,1,1
372878269,unknown,0,1
174791236,2,0,2
299124573,unknown,1,1
372878260,unknown,0,1
312992738,unknown,1,1
68466603,2,0,1
372878263,2,0,1
72867695,unknown,1,1
262241611,unknown,1,1
245752883,unknown,1,1
268785860,unknown,1,1
6195577,unknown,0,1
8939768,unknown,2,1
339101528,unknown,0,1
378630066,unknown,1,0
13224100,unknown,0,1
288124870,unknown,0,1
288281277,unknown,1,1
173684452,unknown,0,1
155628693,unknown,1,1
339076459,unknown,0,1
372878294,2,2,1
155628698,unknown,1,1
28907492,1,0,2
13238769,unknown,1,1
288281265,unknown,0,2
107197646,unknown,1,1
339101557,unknown,1,0
156221797,unknown,1,0
99475812,unknown,1,0
155628681,unknown,1,1
43469516,unknown,1,1
114513608,unknown,0,1
259881672,unknown,1,0
91848868,2,0,1
288281261,2,1,2
299124590,2,0,1
257230229,2,2,1
43469522,unknown,1,1
339996502,unknown,2,0
6814995,unknown,1,0
299099032,unknown,1,0
269578044,unknown,1,1
99921910,2,1,0
372878235,2,0,1
94723627,unknown,1,2
232037090,2,1,2
68623541,unknown,1,0
339101567,unknown,1,2
232037097,2,1,1
105848571,2,0,3
105848577,unknown,0,1
232037098,2,0,2
310054702,unknown,1,0
105848574,2,1,1
190527838,2,0,1
312336406,unknown,22,1
339101559,unknown,1,0
390971541,unknown,1,0
99436262,unknown,1,1
299099025,unknown,1,0
372878225,2,0,1
199934411,unknown,0,1
199934412,unknown,1,1
105848582,2,1,2
105848588,2,1,1
105848585,unknown,0,2
310054706,unknown,0,2
94723629,unknown,1,1
209720270,unknown,1,2
191898356,unknown,1,1
209720274,unknown,1,0
116611781,2,1,0
105848590,unknown,1,1
362879261,unknown,1,1
105848596,unknown,1,1
55539072,unknown,1,0
56435941,unknown,1,4
191135187,unknown,1,1
68623513,unknown,1,1
174791240,unknown,1,0
94067207,unknown,0,1
372878249,2,0,1
84331275,unknown,0,1
156011494,unknown,1,1
156011498,unknown,1,0
241492496,unknown,0,1
241492493,unknown,0,3
165862059,unknown,0,1
70047751,unknown,1,0
241492498,unknown,1,1
201434223,unknown,1,0
54942114,unknown,1,0
105427128,2,0,2
43073502,unknown,1,1
43073500,unknown,1,1
84331268,unknown,0,2
94527979,unknown,1,2
269906974,unknown,1,1
43073508,unknown,1,1
12695639,unknown,0,2
105427123,2,0,1
116008876,unknown,1,0
105427137,2,0,1
71457494,2,1,1
72999519,2,1,2
37704327,2,0,2
29422173,unknown,0,5
48863516,unknown,1,2
71482466,unknown,1,1
105427133,unknown,0,1
94527991,unknown,0,1
341499196,unknown,0,1
279653283,unknown,1,0
78213055,2,21,1
43073523,unknown,1,2
54942131,unknown,1,1
105848559,2,1,2
363526726,unknown,0,1
105427140,unknown,0,1
66485685,unknown,0,1
73029410,unknown,0,1
73029416,unknown,1,1
105427145,unknown,0,1
199934409,unknown,2,2
94527981,unknown,1,1
71482450,unknown,0,1
73029419,unknown,1,1
179122950,unknown,1,0
154257626,unknown,0,6
9008372,unknown,0,1
179122955,unknown,1,1
43073514,unknown,1,1
43073511,unknown,1,1
43073518,unknown,1,1
105848566,unknown,1,6
105848567,unknown,1,1
9008375,2,0,1
350217769,unknown,1,1
105427150,2,0,1
58007077,unknown,0,1
34144728,unknown,1,0
156221780,2,1,0
8964753,2,0,1
235492327,unknown,1,1
156221787,unknown,1,1
155628673,unknown,1,1
288281258,unknown,1,2
8964757,unknown,0,2
8964758,unknown,0,1
71996104,2,1,1
8964759,unknown,1,2
186165995,2,1,2
155628678,unknown,1,2
155628679,unknown,1,1
190934675,unknown,1,1
43469512,unknown,1,1
163671671,unknown,1,1
157252304,unknown,1,0
155614022,unknown,1,2
157252302,unknown,1,0
9008367,unknown,0,2
15834208,unknown,1,1
159940894,unknown,1,0
288124843,unknown,0,2
175491229,unknown,1,1
288281240,unknown,1,1
155628668,unknown,1,1
190934686,unknown,1,1
272541395,2,1,0
163778500,unknown,1,0
15295497,unknown,0,1
15834230,unknown,1,1
71482482,unknown,1,2
105427102,unknown,0,1
105427106,unknown,0,2
136924640,unknown,1,1
9008348,unknown,2,2
38499110,unknown,1,1
12998987,unknown,0,1
301216951,unknown,34,0
15834225,unknown,1,1
71482477,unknown,1,0
71482478,unknown,0,1
299912755,unknown,1,1
57082926,unknown,0,2
8964760,unknown,0,1
84345933,2,0,1
15834221,unknown,1,1
232037045,2,1,2
380343064,unknown,0,1
232037044,2,1,1
288124828,unknown,0,1
191609677,unknown,1,1
9008331,unknown,0,2
28829015,unknown,1,1
155614012,unknown,1,1
9008335,unknown,3,1
9008333,unknown,3,1
42965285,unknown,1,1
175491139,unknown,1,2
246048270,unknown,1,1
69612662,unknown,1,0
230847045,unknown,1,1
225863277,2,3,1
9008329,unknown,2,1
54824800,2,3,1
105427085,unknown,0,2
269118746,1,1,1
314880642,unknown,1,0
15834240,unknown,1,1
10964741,unknown,2,0
15834244,unknown,1,1
84345838,unknown,0,1
86730550,unknown,1,1
230847032,2,0,1
12695590,unknown,0,1
67227939,unknown,1,0
175491144,unknown,1,1
165837104,unknown,1,1
225863268,unknown,1,0
191766417,unknown,1,1
73029484,unknown,1,2
73029488,unknown,1,2
84345840,unknown,0,1
139328433,unknown,1,0
240779410,unknown,1,0
245859784,2,1,1
52635,unknown,0,1
186743064,unknown,1,1
378052041,unknown,1,2
121463592,unknown,1,1
230847017,unknown,1,1
158373268,1,0,1
200470469,unknown,1,1
99318997,unknown,0,1
175755376,unknown,1,1
231440007,unknown,1,2
105848603,2,1,1
265237852,unknown,1,0
105848600,2,1,1
105848606,2,1,1
105848607,2,1,1
86705550,1,0,1
105848609,2,1,2
1286098,unknown,1,38
99343982,unknown,0,1
230847009,2,1,1
175755382,unknown,1,2
155785473,unknown,0,1
238212996,unknown,3,0
336711614,unknown,1,0
158373293,1,0,1
7711435,unknown,1,1
114488197,unknown,0,2
378341264,unknown,1,1
158373296,1,0,1
77987066,unknown,0,1
196254999,unknown,1,1
175138727,unknown,1,5
295928526,unknown,1,1
234228686,unknown,1,1
172810899,unknown,1,1
43073535,unknown,1,2
201855623,unknown,1,1
1154526,2,1,9
94224255,unknown,0,1
158373282,1,0,1
43968967,2,1,0
155628701,unknown,1,2
114488187,1,0,2
5152578,unknown,1,12
268207612,2,0,1
115911726,2,1,0
370897351,unknown,1,1
208967566,2,0,2
312860882,unknown,1,1
94224261,unknown,0,1
310147037,unknown,0,2
209866360,2,1,1
339272942,unknown,1,0
86730516,2,0,2
349745560,2,0,2
209156101,unknown,0,2
114488160,unknown,1,3
209866356,unknown,1,1
246048265,unknown,1,1
279207686,unknown,1,2
64849576,unknown,1,3
175769905,unknown,1,2
226445865,unknown,1,2
162261433,unknown,1,3
68466575,unknown,1,1
115333920,1,3,1
86837507,2,3,0
279207690,unknown,1,2
156681949,2,1,1
95345120,unknown,1,0
43822534,unknown,1,0
175769915,unknown,1,1
175466205,unknown,1,1
205315047,unknown,1,1
299124617,2,1,3
175769919,unknown,0,2
165837192,unknown,1,1
175769917,unknown,1,1
238212942,unknown,1,0
68466564,unknown,1,2
68466569,unknown,1,2
226445875,unknown,1,1
226445872,unknown,1,1
68466567,unknown,1,0
238212939,unknown,1,0
68466572,unknown,1,1
226720196,2,5,0
207753990,unknown,1,1
175769926,2,0,1
372878214,unknown,0,1
226445887,unknown,1,0
226445881,unknown,1,1
94356024,unknown,1,0
378198641,unknown,1,1
226445884,unknown,1,2
368763702,2,0,2
368763700,2,1,1
70072795,unknown,1,0
234595738,2,1,1
234595736,unknown,1,0
190527817,2,0,2
208967576,unknown,0,2
310054695,unknown,2,1
372878206,unknown,1,1
312179404,unknown,1,2
94356019,unknown,0,2
272516480,unknown,1,1
272516473,unknown,1,0
84463008,unknown,0,2
94356009,2,0,2
53426609,2,1,2
230847087,unknown,1,1
312860821,unknown,1,1
191160201,unknown,0,1
99475905,2,0,2
54614502,unknown,1,1
165837156,2,0,2
378316221,unknown,3,1
56528114,unknown,1,1
84370891,1,1,1
230847079,2,1,1
149273828,unknown,0,1
175755313,unknown,1,1
87641721,2,0,1
175755317,unknown,1,2
151248337,unknown,1,1
29568513,2,0,1
192124347,unknown,1,1
363658688,unknown,1,1
175755322,2,1,0
21242172,unknown,1,1
175755329,unknown,1,1
86837526,unknown,1,0
310040005,2,10,1
16284906,2,2,0
165837178,2,0,2
319015691,unknown,1,2
230847053,2,0,2
368738791,2,1,0
89871612,unknown,1,1
94670101,unknown,1,2
91834145,unknown,0,2
92481189,unknown,1,0
13395595,unknown,1,1
94723786,unknown,1,1
199934343,unknown,1,1
139681829,unknown,0,1
199948989,unknown,1,1
98079991,unknown,1,0
199948988,2,0,1
224636469,unknown,0,1
225021025,2,0,1
124276032,2,1,0
396291925,unknown,1,1
106338111,unknown,1,1
2106479,unknown,1,1
106338118,unknown,1,2
156039545,unknown,2,0
288545373,unknown,1,1
288545370,unknown,0,1
106338119,unknown,1,1
58046700,2,1,1
225021034,2,4,1
224240810,unknown,1,0
13224005,unknown,0,2
65496695,2,1,4
115044377,2,1,1
199934365,2,0,1
94552873,unknown,1,1
363683407,unknown,2,0
283215428,unknown,2,0
59576976,unknown,1,1
155653575,unknown,0,2
363683411,2,2,0
29593462,unknown,1,1
68466506,unknown,1,1
147478192,2,0,1
303300703,unknown,1,0
355112961,unknown,0,1
102484978,unknown,1,0
199948996,unknown,1,1
35975620,unknown,0,2
199948992,unknown,1,1
199948993,unknown,1,1
199948990,unknown,1,2
232629705,unknown,0,1
272095375,unknown,1,1
272095377,unknown,1,1
63018534,unknown,0,1
27811117,2,0,1
40078953,2,0,4
116190705,unknown,2,1
95620289,unknown,1,0
73186350,2,1,1
191160287,2,16,0
245752973,unknown,1,1
339996430,unknown,1,0
35515401,unknown,1,0
244895657,2,2,0
277293435,unknown,1,0
13224031,unknown,0,2
200038566,unknown,0,1
432545,unknown,0,1
29593441,unknown,1,1
13224019,unknown,0,2
67687291,unknown,1,1
97390398,unknown,1,0
29133220,unknown,1,2
29133221,unknown,1,2
29133224,unknown,1,2
29133225,unknown,1,2
29133222,unknown,1,2
29133223,unknown,1,2
29133229,unknown,1,1
95620264,unknown,0,1
245752992,unknown,1,1
105873678,unknown,0,1
200038571,unknown,0,1
94723777,unknown,1,1
156788703,unknown,3,1
29568489,2,0,1
29133233,unknown,0,1
88857068,2,0,1
272095369,unknown,1,1
29133237,unknown,1,1
64257193,unknown,0,1
245752980,unknown,1,1
245752986,unknown,1,1
368763694,unknown,1,2
28932592,unknown,1,1
21506236,unknown,0,1
98090383,unknown,1,1
363526866,unknown,2,1
155785395,unknown,0,1
29133203,unknown,1,2
98090385,unknown,1,1
84331383,2,0,1
29133201,2,0,4
105809045,unknown,1,2
29133207,unknown,1,2
29133205,1,1,1
105848657,unknown,0,1
105848658,unknown,1,1
29133208,unknown,1,2
29133209,unknown,1,2
17433398,2,1,1
13224075,unknown,0,1
88001007,unknown,1,0
72300741,2,2,1
29133211,unknown,1,2
98090375,unknown,2,1
232037100,2,2,2
105848664,unknown,1,1
29133218,1,1,1
107090663,unknown,1,0
29133216,unknown,1,2
232037104,unknown,1,1
336529330,2,1,1
232037102,2,1,2
21545821,2,0,1
29133219,unknown,1,2
162696671,unknown,1,1
94381128,unknown,0,1
94381127,unknown,1,1
218085191,unknown,0,2
363526842,unknown,1,0
156221840,unknown,1,0
86363021,unknown,1,1
13224096,unknown,1,1
241492502,unknown,1,2
241492508,unknown,1,1
241492505,unknown,1,2
363526849,2,0,2
107090648,2,1,0
105809031,unknown,1,2
55735923,2,0,2
298609329,2,1,0
136043057,unknown,1,1
317837357,unknown,0,1
56592671,unknown,1,1
13224085,unknown,0,2
94381145,2,0,1
56592674,unknown,1,1
374500136,unknown,1,1
209734701,unknown,1,1
55721257,2,1,1
95370086,unknown,1,1
105848610,unknown,1,1
288295940,2,1,1
105848612,unknown,1,1
339561020,unknown,1,1
105848615,unknown,1,1
339561028,unknown,1,1
339561025,unknown,1,2
288281366,unknown,8,1
218138866,unknown,1,1
226709801,unknown,3,1
265908873,unknown,1,1
110752592,2,1,0
84331326,unknown,0,1
218741782,unknown,1,0
135408138,unknown,1,1
336529377,unknown,1,1
339561034,unknown,1,1
339561035,unknown,1,2
241492515,unknown,0,1
339561032,unknown,1,1
339561039,unknown,1,1
234228630,unknown,1,1
289270308,1,0,1
103067558,unknown,1,1
234228634,unknown,1,1
300437731,unknown,1,1
96611602,unknown,0,1
339561009,unknown,1,1
13420946,unknown,2,1
382928595,unknown,0,1
237249872,unknown,1,0
97497267,2,1,0
97497265,2,1,0
