Source,Target
46473865,188786601
46473866,79754336
15290459,75604043
46473867,42970376
98588878,195419465
98588879,14942186
210019612,122553788
46473861,87759524
105843861,106371172
88274326,86810206
12690642,12990251
46473853,46317395
12690639,12690631
46473854,86801026
46473855,279965335
46473856,87756162
105422342,105975729
105422342,23477165
46473859,279056429
24024538,86833634
92031228,91881925
363772149,363772401
46473850,46469393
46473851,136116891
119065158,323476019
46473852,73327940
31840853,17289459
163734026,163734005
105843873,106371127
12690631,12988705
12690631,12990251
12690631,12690642
163734020,163734005
163734021,163734005
190891237,191236487
190891237,190891244
163734022,163734005
191106446,159688464
12665149,12688726
12665149,12665008
175120311,179084696
175120311,175120313
331615950,336716041
272487101,161272351
175120313,179084696
88538792,87046353
175120315,175511750
175120315,179084696
355215737,355110996
12665150,12665008
12665152,12665008
272487108,272487112
12665154,12665008
12665156,12665008
94640162,5003060
68041406,68588951
12665157,12665008
94640165,94640162
355215732,212285121
8960585,121604030
8960585,8960576
54769795,54769801
12665159,12678199
12665159,12665008
94208740,94208734
94208742,94208734
220517626,225253551
12665163,12663726
12665163,12665008
12665165,12665008
12665165,12688343
12665166,39146706
12665166,12665120
12665166,12780618
12665166,13234701
12665166,13153403
12665166,13029248
12665166,12672859
12665166,12672860
12665166,12665008
12665166,12685812
12665166,12676266
12665166,13386671
12665166,13880541
12665166,12804393
12665168,12665008
12665168,12665108
224764677,131241024
355215745,355236748
12665160,12665008
12665160,12688408
309946865,309946869
230593221,230593717
94208734,98787678
94208736,94208734
94208736,94509571
309946869,313118940
309946869,310103125
224764680,224764684
224764680,226733063
94208738,94208734
218648634,219542079
12665125,12689783
12665125,12665008
12665126,13411064
12665126,12665008
12665129,13279761
12665129,12665008
309932224,310071274
309932224,310425105
12665130,12678423
12665130,12665008
12665133,38406415
12665133,12665008
12665135,12665008
224764684,224764855
355215752,133577388
355215758,355167696
309946878,312931467
98613590,94690005
98613590,98521745
98613595,98666466
12665136,12689586
12665136,12665008
12665137,12672844
12665137,12792885
12665137,13427835
12665137,12780176
12665137,12672859
12665137,12665008
12665137,12679158
12665137,12666986
12665137,14257607
12665137,12686445
12665137,12686823
12665137,13373145
12665137,12688364
386002246,380649238
386002246,351455678
12665139,12665008
12665139,13425520
272487112,272678848
272487112,272646157
12665140,12665008
12665140,26670759
12665141,12683189
12665141,13400082
12665141,12679921
12665141,17439885
12665141,13029248
12665141,12665059
12665141,12688768
12665141,13394258
12665141,13246539
12665141,12701567
12665141,12780176
12665141,12665008
12665141,12672860
12665141,12672859
12665141,13400959
12665141,14210752
12665142,12665008
12665142,12677062
12665144,12665008
12665145,12665008
226798535,225181057
378116006,378116008
378116006,378256208
49587271,90716926
209875891,209961658
209875891,210660376
378116008,378171619
378116008,378116010
355215771,355237639
309971807,166448129
309971807,309971764
155755021,108292235
155755021,156313815
155755021,156166434
43333945,43513250
362860427,36674815
362860427,36674688
362860427,350476701
3302055,3302036
3302055,3314345
3302055,3306448
226798540,179059944
13641863,22837995
13641863,22837835
13641863,87626486
13641863,22837930
13641863,22837890
13641863,2804605
97086940,97421255
68462449,68617178
15094259,15097894
182598672,339102481
386002268,386076755
43333955,30291870
43333955,43333945
189999734,190912993
189999734,190000256
56812775,230541058
10199382,218468774
10199382,1787201
10199382,36364435
10199382,218274801
190445266,191104122
190445266,190444774
12665169,12799549
12665169,12665008
8960576,121644244
9463100,100291373
43333966,43478842
43333966,43333959
367416202,313437507
12665172,12665008
12665172,12708664
190038831,191557390
190038831,190038828
12665173,12665008
12665174,12665008
12665174,13374582
190038833,190038828
190038833,191557231
358053014,382860518
190038835,190450463
190038835,59507495
12665179,12665008
363076477,363076482
363076477,363546315
12665170,12665008
12665171,12703978
12665171,13406275
12665171,12672860
12665171,12780176
12665171,12665008
175120306,179084651
363076482,363103138
279428435,86965054
218080197,219436818
190038828,37690948
3302061,2273501
12665184,12665008
12665184,12688448
386002284,352336018
386002284,379930427
42094373,14678301
363076486,363076488
363076486,363615254
363076488,363076534
12665180,12678303
12665180,12665008
12665182,12665008
189985136,191185492
68462414,68462422
363326050,363532408
29946210,29946476
67682742,55983362
67682742,67682570
67682742,62436755
67682742,69771204
73220825,73220823
14527174,191451672
14527174,191448830
14527174,191603035
14527174,195929064
14527174,191602866
14527174,191448059
14527174,191454060
14527174,191450172
14868348,234435017
194378056,87732051
194378056,194378059
194378059,195428179
194378059,194378563
230397187,12971085
230397187,230528719
310406163,313104489
310406164,310406163
310406164,312357691
113690025,107731468
106059953,106335718
232468551,230674241
332263386,306161579
226666692,179070530
226666693,179113037
226666695,179113037
120181940,46932930
120181940,107982210
226666697,179113037
195618154,83702456
5348784,331526059
5348784,331557627
5348784,331526052
5348784,331539678
5348784,331558570
5348784,331539633
5348784,331529819
5348784,331526041
5348784,11193900
189985143,37690935
189985143,190409732
189985146,189985143
189985146,191501490
84341763,84713488
390325629,390501222
194378089,145007754
363326030,363682882
84341769,84712358
194378081,195422450
194378081,151651745
68462430,46960335
363326038,363668127
269100354,269905668
232468568,232468583
232468568,230822350
378287447,378346583
390325624,390325629
390325627,390325624
283802885,363713354
269100347,269905671
67682739,67682570
232468570,232465856
232468570,232468568
315579388,314076398
68462422,68462430
269100344,269905668
52578596,15449269
192226928,218305594
97086910,97393541
189985162,190446588
376253593,386084551
376253593,386128963
390325633,390500828
368431602,281023603
189985165,190433003
376253597,386095359
376253597,383107316
174776709,174776721
250945473,381159290
309946847,312344527
309946847,309946856
67682780,69980126
67682780,67682778
232468583,230521271
234198157,234582045
234198157,38458258
102533466,299475151
174776700,174776709
390325618,390575980
309946856,309949609
309946858,309946865
120010513,127396671
156021545,156021551
245210056,184086368
29261837,13237693
190038880,191687875
190038880,190450310
390325613,390419930
190038882,190038880
191722279,192804283
208660479,212118806
310103187,312894465
310103187,270977624
174776721,141961774
94640142,5003060
100356049,148546492
156021551,156022169
355215712,355237654
310406180,373150468
155662774,93863585
155662774,64852016
155662775,155742342
155662775,156066467
378562075,300424847
156021567,156021571
208660478,200988817
355215721,355172027
156285122,181163224
218069790,219551547
218069790,101722583
310117849,314833118
92716151,114494530
148845495,148845691
87494797,191347647
12822546,12985012
12822546,13539803
223945385,225691695
223945385,225867527
156021571,156021648
22031862,234890810
288108976,206895263
68594385,42643406
288108970,288108976
210636361,210374269
129709624,246000927
92780738,96365231
92780738,92781151
310117826,312820665
294210430,294329454
36460504,372865089
36460504,372963037
36460504,372878431
36460504,372878649
36460504,308058021
36460504,372965238
36460504,372878326
36460504,317009267
36460504,321139214
36460504,252277167
36460504,372878761
36460504,308449024
36460504,321774736
36460504,306072571
36460504,317009259
36460504,372878278
36460504,314523210
36460504,372980912
36460504,310559054
36460504,372968397
36460504,372884348
36460504,372979935
36460504,306645622
36460504,307460500
36460504,315025325
36460504,321774716
36460504,372884300
36460504,373153438
36460504,372878433
36460504,321110552
36460504,372979684
36460504,316099401
36460504,273326334
36460504,316100086
36460504,317009254
36460504,321774726
36460504,321774740
36460504,373081144
36460504,310531429
36460504,372980230
36460504,310847932
36460504,372884343
36460504,311906366
36460504,372868505
36460504,372962296
36460504,321667467
36460504,310840121
36460504,372980225
36460504,372868392
36460504,318848778
36460504,301017460
36460504,372868560
36460504,321774759
36460504,315555148
36460504,321139472
36460504,300348197
36460504,245561424
36460504,372878303
36460504,310466333
36460504,314219728
36460504,312152510
36460504,316100077
36460504,310375702
36460504,321774761
36460504,321139463
94076407,94184312
94076407,98797863
194378009,75078587
310117832,157569976
310117832,310120874
376253509,376253512
376253509,379584572
97204679,98059615
272091121,272168968
272091121,272091162
294210421,294210423
294210421,294329454
209126901,209721873
376253512,383045075
376253512,297943358
294210423,294210426
294210423,294329454
5662056,230522934
294210426,294210430
294210426,294329454
31947021,121312225
115171923,115171928
115171926,115171923
210636338,210636332
45390123,73220620
45390123,46037744
43426184,43426189
43426189,43426227
148845459,3270847
148845459,152361795
87783929,87783939
87783929,87286014
114655562,115268291
174776660,174776667
209151916,209151921
376253505,20413855
376253505,376253509
148845451,126436479
174776667,20995420
163327892,108770099
43426171,43426179
194378013,15984207
175568399,178958146
175568399,175814326
175568399,175763289
175568399,175793452
175568399,175763301
175568399,179075042
175568399,179035626
175568399,175763630
175568399,178959446
175568399,179018585
175568399,175812039
175568399,179075882
106309530,106729318
106309532,106309530
87783935,87783929
87783935,86965061
87783936,87783929
87783937,87783929
43426179,43426184
69978242,43081036
304181052,339555797
174776654,175089409
174776654,174776656
69978247,69978242
174776656,174776660
94497352,94672013
210636320,210636318
106309535,106724411
218541793,198542245
105882700,106001186
232914298,38633795
224211750,224216026
179029436,199742501
179029436,226688247
50244857,91875983
288108982,197045080
226666687,178989191
373560204,378144993
94497343,98749295
217565070,245152054
217565071,245297369
94497346,94749781
94497346,96566248
275759234,312934754
194378039,196107869
148845467,141251903
54309947,29915460
174776678,174776700
127293943,47792661
12797081,12797069
12797083,12797069
12797083,12814161
35617620,156201736
218080187,102436731
214122424,225694064
210490161,363682080
71243082,73353155
281033169,331596580
139230603,139230600
218080191,19170155
233997266,233997270
218080194,26181447
17535197,121532003
43005262,43330210
355215699,355237254
12679706,12679498
12679706,9804891
224739611,224975122
8960503,8960489
8960505,30985077
8960505,8960489
191420647,191555779
224739616,225689140
43005270,43330203
43005276,43005270
35144015,43789665
233997270,51571237
272091195,272091191
23533023,120019031
272091199,272178928
70859287,72748868
70859287,72656691
224186358,224209924
272091191,272155274
19920674,22837913
278541803,285945014
60714332,43131822
99971255,99933118
43030251,43329905
12665104,12665008
12665108,12665008
12665108,13279932
346114126,346114116
346114126,399971573
12665109,12665008
